1.21569	1.99078	2.03762	1.9531	2.17674	1.99089	2.16365	1.99078	1.97187
1.23529	2.01262	2.05953	1.97498	2.20145	2.01273	2.18946	2.01262	1.99373
1.2549	2.03459	2.08157	1.99701	2.22628	2.03472	2.21542	2.03459	2.01574
1.27451	2.05672	2.10376	2.01919	2.25123	2.05686	2.24152	2.05672	2.03789
1.29412	2.07898	2.12607	2.04152	2.27633	2.07914	2.2678	2.07898	2.06019
1.31373	2.10139	2.14852	2.064	2.30154	2.10156	2.29422	2.10139	2.08264
1.33333	2.12394	2.17111	2.08662	2.32688	2.12412	2.32079	2.12394	2.10523
1.35294	2.14663	2.19382	2.10939	2.35233	2.14682	2.34749	2.14663	2.12796
1.37255	2.16945	2.21667	2.1323	2.37792	2.16966	2.37436	2.16945	2.15082
1.39216	2.19241	2.23965	2.15535	2.40363	2.19264	2.40137	2.19241	2.17383
1.41176	2.21551	2.26276	2.17853	2.42945	2.21576	2.4285	2.21551	2.19698
1.43137	2.23874	2.286	2.20186	2.45539	2.23901	2.45578	2.23874	2.22026
1.45098	2.26211	2.30936	2.22532	2.48146	2.2624	2.48322	2.26211	2.24367
1.47059	2.28561	2.33285	2.24892	2.50764	2.28591	2.51078	2.28561	2.26722
1.4902	2.30924	2.35647	2.27265	2.53392	2.30957	2.53847	2.30924	2.29091
1.5098	2.33299	2.38021	2.29652	2.56035	2.33335	2.56632	2.33299	2.31472
1.52941	2.35688	2.40408	2.32052	2.58689	2.35726	2.59429	2.35688	2.33866
1.54902	2.3809	2.42807	2.34464	2.61352	2.3813	2.62238	2.3809	2.36274
1.56863	2.40504	2.45218	2.3689	2.64028	2.40548	2.65061	2.40504	2.38694
1.58824	2.42931	2.47642	2.39328	2.66716	2.42977	2.67899	2.42931	2.41126
1.60784	2.4537	2.50078	2.41779	2.69414	2.4542	2.70747	2.4537	2.43572
1.62745	2.47822	2.52525	2.44243	2.72124	2.47875	2.73609	2.47822	2.4603
1.64706	2.50286	2.54985	2.46719	2.74846	2.50342	2.76484	2.50286	2.485
1.66667	2.52763	2.57456	2.49208	2.77577	2.52822	2.7937	2.52763	2.50982
1.68627	2.55251	2.5994	2.51709	2.80321	2.55314	2.82271	2.55251	2.53477
1.70588	2.57751	2.62435	2.54222	2.83075	2.57818	2.85184	2.57751	2.55984
1.72549	2.60264	2.64941	2.56747	2.85838	2.60335	2.88107	2.60264	2.58503
1.7451	2.62788	2.67459	2.59284	2.88614	2.62863	2.91045	2.62788	2.61033
1.76471	2.65324	2.69989	2.61833	2.91401	2.65404	2.93995	2.65324	2.63576
1.78431	2.67872	2.7253	2.64393	2.94197	2.67956	2.96955	2.67872	2.6613
1.80392	2.70431	2.75083	2.66966	2.97006	2.7052	2.99929	2.70431	2.68696
1.82353	2.73002	2.77646	2.6955	2.99823	2.73096	3.02913	2.73002	2.71274
1.84314	2.75585	2.80222	2.72146	3.02652	2.75684	3.0591	2.75585	2.73863
1.86275	2.78178	2.82808	2.74753	3.05492	2.78283	3.0892	2.78178	2.76463
1.88235	2.80784	2.85405	2.77371	3.0834	2.80893	3.11938	2.80784	2.79075
1.90196	2.834	2.88013	2.80001	3.11201	2.83516	3.14971	2.834	2.81698
1.92157	2.86027	2.90633	2.82642	3.14071	2.86149	3.18014	2.86027	2.84333
1.94118	2.88666	2.93263	2.85294	3.16951	2.88794	3.21068	2.88666	2.86978
1.96078	2.91316	2.95904	2.87957	3.19842	2.9145	3.24135	2.91316	2.89635
1.98039	2.93976	2.98556	2.90631	3.22742	2.94117	3.27211	2.93976	2.92302
2	2.96648	3.01219	2.93316	3.25654	2.96796	3.30302	2.96648	2.9498
2.01961	2.9933	3.03892	2.96012	3.28575	2.99485	3.33401	2.9933	2.9767
2.03922	3.02023	3.06576	2.98719	3.31506	3.02185	3.36511	3.02023	3.0037
2.05882	3.04727	3.09271	3.01437	3.34447	3.04897	3.39634	3.04727	3.0308
2.07843	3.07442	3.11976	3.04165	3.37397	3.07619	3.42766	3.07442	3.05802
2.09804	3.10167	3.14691	3.06903	3.40358	3.10352	3.45911	3.10167	3.08533
2.11765	3.12903	3.17417	3.09653	3.43327	3.13096	3.49064	3.12903	3.11276
2.13725	3.15649	3.20154	3.12412	3.46309	3.1585	3.52231	3.15649	3.14029
2.15686	3.18405	3.229	3.15182	3.49298	3.18615	3.55406	3.18405	3.16792
2.17647	3.21172	3.25657	3.17963	3.52299	3.21391	3.58595	3.21172	3.19566
2.19608	3.23949	3.28424	3.20754	3.55308	3.24178	3.61793	3.23949	3.2235
2.21569	3.26737	3.31201	3.23554	3.58327	3.26974	3.65	3.26737	3.25144
2.23529	3.29534	3.33989	3.26366	3.61356	3.29782	3.6822	3.29534	3.27948
2.2549	3.32342	3.36786	3.29187	3.64393	3.32599	3.71447	3.32342	3.30762
2.27451	3.3516	3.39594	3.32018	3.67441	3.35427	3.74689	3.3516	3.33587
2.29412	3.37987	3.42411	3.34859	3.70497	3.38266	3.77938	3.37988	3.36422
2.31373	3.40825	3.45238	3.3771	3.73565	3.41114	3.812	3.40825	3.39266
2.33333	3.43673	3.48075	3.40572	3.7664	3.43973	3.84469	3.43673	3.4212
2.35294	3.46531	3.50922	3.43443	3.79726	3.46842	3.87752	3.46531	3.44985
2.37255	3.49398	3.53779	3.46323	3.82819	3.49721	3.91041	3.49398	3.47859
2.39216	3.52275	3.56646	3.49214	3.85925	3.5261	3.94345	3.52275	3.50743
2.41176	3.55162	3.59522	3.52114	3.89036	3.55509	3.97654	3.55162	3.53636
2.43137	3.58059	3.62408	3.55024	3.9216	3.58418	4.00978	3.58059	3.56539
2.45098	3.60965	3.65303	3.57943	3.9529	3.61336	4.04308	3.60966	3.59452
2.47059	3.63881	3.68208	3.60872	3.98432	3.64265	4.07652	3.63881	3.62375
2.4902	3.66807	3.71123	3.63811	4.01581	3.67204	4.11003	3.66807	3.65307
2.5098	3.69742	3.74047	3.66759	4.04741	3.70152	4.14367	3.69742	3.68248
2.52941	3.72686	3.7698	3.69716	4.07907	3.7311	4.17737	3.72687	3.71199
2.54902	3.7564	3.79923	3.72683	4.11085	3.76078	4.2112	3.75641	3.74159
2.56863	3.78603	3.82875	3.75659	4.14268	3.79055	4.24509	3.78604	3.77129
2.58824	3.81576	3.85837	3.78644	4.17465	3.82043	4.27914	3.81577	3.80108
2.60784	3.84558	3.88808	3.81639	4.20667	3.85039	4.31324	3.84559	3.83096
2.62745	3.87549	3.91788	3.84643	4.23881	3.88046	4.34746	3.8755	3.86094
2.64706	3.9055	3.94777	3.87656	4.271	3.91061	4.38172	3.9055	3.891
2.66667	3.93559	3.97776	3.90678	4.30332	3.94087	4.41615	3.9356	3.92116
2.68627	3.96578	4.00783	3.93709	4.3357	3.97121	4.45063	3.96579	3.95141
2.70588	3.99606	4.038	3.9675	4.3682	4.00165	4.48524	3.99607	3.98175
2.72549	4.02643	4.06826	3.99799	4.40075	4.03218	4.51992	4.02644	4.01218
2.7451	4.05689	4.09861	4.02857	4.43341	4.06281	4.55471	4.0569	4.0427
2.76471	4.08744	4.12905	4.05924	4.46615	4.09353	4.58958	4.08745	4.07331
2.78431	4.11808	4.15958	4.09001	4.49898	4.12434	4.62455	4.11809	4.10401
2.80392	4.14881	4.1902	4.12086	4.53189	4.15524	4.65961	4.14882	4.1348
2.82353	4.17963	4.2209	4.1518	4.56488	4.18623	4.69476	4.17964	4.16568
2.84314	4.21053	4.2517	4.18282	4.59797	4.21732	4.73002	4.21055	4.19665
2.86275	4.24153	4.28258	4.21394	4.63113	4.24849	4.76534	4.24155	4.2277
2.88235	4.27261	4.31356	4.24514	4.6644	4.27977	4.80081	4.27263	4.25884
2.90196	4.30378	4.34462	4.27643	4.69772	4.31112	4.83633	4.3038	4.29007
2.92157	4.33504	4.37576	4.3078	4.73116	4.34257	4.87197	4.33506	4.32139
2.94118	4.36639	4.407	4.33927	4.76466	4.3741	4.90767	4.36641	4.35279
2.96078	4.39782	4.43832	4.37081	4.79826	4.40573	4.94348	4.39785	4.38428
2.98039	4.42934	4.46973	4.40245	4.83194	4.43744	4.97937	4.42937	4.41586
3	4.46094	4.50122	4.43417	4.86569	4.46925	5.01535	4.46097	4.44752
3.01961	4.49263	4.5328	4.46597	4.89954	4.50114	5.05144	4.49266	4.47926
3.03922	4.52441	4.56447	4.49786	4.93346	4.53312	5.08758	4.52444	4.5111
3.05882	4.55627	4.59622	4.52983	4.96749	4.56519	5.12389	4.55631	4.54301
3.07843	4.58821	4.62806	4.56189	5.00157	4.59734	5.16023	4.58825	4.57501
3.09804	4.62024	4.65998	4.59403	5.03576	4.62958	5.19668	4.62029	4.6071
3.11765	4.65236	4.69198	4.62626	5.07001	4.66191	5.23319	4.6524	4.63927
3.13725	4.68456	4.72407	4.65857	5.10434	4.69432	5.2698	4.68461	4.67152
3.15686	4.71684	4.75625	4.69096	5.13877	4.72682	5.30652	4.71689	4.70386
3.17647	4.7492	4.7885	4.72343	5.17326	4.7594	5.34329	4.74926	4.73628
3.19608	4.78165	4.82085	4.75599	5.20786	4.79207	5.38021	4.78171	4.76878
3.21569	4.81418	4.85327	4.78863	5.24252	4.82483	5.41717	4.81425	4.80136
3.23529	4.8468	4.88578	4.82135	5.27727	4.85767	5.45424	4.84687	4.83403
3.2549	4.87949	4.91837	4.85415	5.3121	4.89059	5.49138	4.87957	4.86678
3.27451	4.91227	4.95104	4.88704	5.347	4.9236	5.52859	4.91235	4.89961
3.29412	4.94513	4.98379	4.92	5.382	4.9567	5.56594	4.94522	4.93252
3.31373	4.97808	5.01663	4.95305	5.41706	4.98987	5.60332	4.97817	4.96552
3.33333	5.0111	5.04954	4.98618	5.45221	5.02313	5.64084	5.0112	4.99859
3.35294	5.0442	5.08254	5.01939	5.48744	5.05647	5.67842	5.04431	5.03175
3.37255	5.07739	5.11562	5.05267	5.52274	5.0899	5.71608	5.0775	5.06498
3.39216	5.11065	5.14878	5.08604	5.55814	5.12341	5.75387	5.11077	5.0983
3.41176	5.144	5.18203	5.11949	5.5936	5.157	5.7917	5.14412	5.13169
3.43137	5.17743	5.21535	5.15302	5.62915	5.19067	5.82963	5.17756	5.16517
3.45098	5.21093	5.24875	5.18662	5.66477	5.22442	5.86764	5.21107	5.19872
3.47059	5.24452	5.28223	5.22031	5.70046	5.25826	5.90571	5.24467	5.23236
