    0.26576E-02    0.11153E+05
    0.27113E-02    0.11339E+05
    0.27660E-02    0.11528E+05
    0.28219E-02    0.11719E+05
    0.28789E-02    0.11913E+05
    0.29371E-02    0.12108E+05
    0.29964E-02    0.12306E+05
    0.30569E-02    0.12507E+05
    0.31187E-02    0.12709E+05
    0.31817E-02    0.12914E+05
    0.32460E-02    0.13122E+05
    0.33115E-02    0.13331E+05
    0.33784E-02    0.13543E+05
    0.34467E-02    0.13757E+05
    0.35163E-02    0.13973E+05
    0.35874E-02    0.14191E+05
    0.36598E-02    0.14411E+05
    0.37338E-02    0.14634E+05
    0.38092E-02    0.14858E+05
    0.38861E-02    0.15085E+05
    0.39646E-02    0.15314E+05
    0.40447E-02    0.15544E+05
    0.41264E-02    0.15777E+05
    0.42098E-02    0.16011E+05
    0.42948E-02    0.16247E+05
    0.43816E-02    0.16485E+05
    0.44701E-02    0.16725E+05
    0.45604E-02    0.16966E+05
    0.46525E-02    0.17209E+05
    0.47465E-02    0.17454E+05
    0.48424E-02    0.17699E+05
    0.49402E-02    0.17946E+05
    0.50400E-02    0.18195E+05
    0.51419E-02    0.18444E+05
    0.52457E-02    0.18695E+05
    0.53517E-02    0.18947E+05
    0.54598E-02    0.19199E+05
    0.55701E-02    0.19453E+05
    0.56826E-02    0.19707E+05
    0.57974E-02    0.19962E+05
    0.59145E-02    0.20217E+05
    0.60340E-02    0.20472E+05
    0.61559E-02    0.20728E+05
    0.62803E-02    0.20984E+05
    0.64072E-02    0.21240E+05
    0.65366E-02    0.21495E+05
    0.66686E-02    0.21751E+05
    0.68033E-02    0.22006E+05
    0.69408E-02    0.22260E+05
    0.70810E-02    0.22513E+05
    0.72240E-02    0.22766E+05
    0.73700E-02    0.23017E+05
    0.75189E-02    0.23267E+05
    0.76708E-02    0.23516E+05
    0.78257E-02    0.23763E+05
    0.79838E-02    0.24008E+05
    0.81451E-02    0.24250E+05
    0.83096E-02    0.24491E+05
    0.84775E-02    0.24729E+05
    0.86488E-02    0.24965E+05
    0.88235E-02    0.25197E+05
    0.90017E-02    0.25426E+05
    0.91836E-02    0.25652E+05
    0.93691E-02    0.25875E+05
    0.95583E-02    0.26093E+05
    0.97514E-02    0.26307E+05
    0.99484E-02    0.26517E+05
    0.10149E-01    0.26722E+05
    0.10354E-01    0.26922E+05
    0.10564E-01    0.27117E+05
    0.10777E-01    0.27306E+05
    0.10995E-01    0.27489E+05
    0.11217E-01    0.27667E+05
    0.11443E-01    0.27838E+05
    0.11675E-01    0.28002E+05
    0.11910E-01    0.28159E+05
    0.12151E-01    0.28309E+05
    0.12397E-01    0.28451E+05
    0.12647E-01    0.28585E+05
    0.12902E-01    0.28711E+05
    0.13163E-01    0.28829E+05
    0.13429E-01    0.28937E+05
    0.13700E-01    0.29036E+05
    0.13977E-01    0.29126E+05
    0.14259E-01    0.29206E+05
    0.14547E-01    0.29275E+05
    0.14841E-01    0.29334E+05
    0.15141E-01    0.29382E+05
    0.15447E-01    0.29419E+05
    0.15759E-01    0.29445E+05
    0.16077E-01    0.29458E+05
    0.16402E-01    0.29460E+05
    0.16734E-01    0.29449E+05
    0.17072E-01    0.29426E+05
    0.17416E-01    0.29390E+05
    0.17768E-01    0.29341E+05
    0.18127E-01    0.29279E+05
    0.18493E-01    0.29204E+05
    0.18867E-01    0.29114E+05
    0.19248E-01    0.29011E+05
    0.19637E-01    0.28894E+05
    0.20034E-01    0.28764E+05
    0.20438E-01    0.28619E+05
    0.20851E-01    0.28460E+05
    0.21272E-01    0.28287E+05
    0.21702E-01    0.28099E+05
    0.22141E-01    0.27898E+05
    0.22588E-01    0.27683E+05
    0.23044E-01    0.27455E+05
    0.23510E-01    0.27213E+05
    0.23985E-01    0.26957E+05
    0.24469E-01    0.26689E+05
    0.24964E-01    0.26408E+05
    0.25468E-01    0.26115E+05
    0.25982E-01    0.25809E+05
    0.26507E-01    0.25493E+05
    0.27043E-01    0.25166E+05
    0.27589E-01    0.24830E+05
    0.28146E-01    0.24483E+05
    0.28715E-01    0.24126E+05
    0.29295E-01    0.23762E+05
    0.29887E-01    0.23395E+05
    0.30490E-01    0.23024E+05
    0.31106E-01    0.22640E+05
    0.31735E-01    0.22234E+05
    0.32376E-01    0.21834E+05
    0.33030E-01    0.21484E+05
    0.33697E-01    0.21192E+05
    0.34378E-01    0.20901E+05
    0.35072E-01    0.20554E+05
    0.35781E-01    0.20160E+05
    0.36504E-01    0.19758E+05
    0.37241E-01    0.19374E+05
    0.37993E-01    0.18999E+05
    0.38761E-01    0.18624E+05
    0.39544E-01    0.18254E+05
    0.40343E-01    0.17901E+05
    0.41158E-01    0.17565E+05
    0.41989E-01    0.17218E+05
    0.42838E-01    0.16839E+05
    0.43703E-01    0.16450E+05
    0.44586E-01    0.16093E+05
    0.45486E-01    0.15790E+05
    0.46405E-01    0.15519E+05
    0.47343E-01    0.15257E+05
    0.48299E-01    0.14997E+05
    0.49275E-01    0.14743E+05
    0.50270E-01    0.14498E+05
    0.51286E-01    0.14276E+05
    0.52322E-01    0.14087E+05
    0.53379E-01    0.13917E+05
    0.54457E-01    0.13743E+05
    0.55557E-01    0.13555E+05
    0.56680E-01    0.13365E+05
    0.57825E-01    0.13186E+05
    0.58993E-01    0.13014E+05
    0.60184E-01    0.12837E+05
    0.61400E-01    0.12648E+05
    0.62641E-01    0.12452E+05
    0.63906E-01    0.12257E+05
    0.65197E-01    0.12067E+05
    0.66514E-01    0.11877E+05
    0.67858E-01    0.11680E+05
    0.69229E-01    0.11470E+05
    0.70627E-01    0.11249E+05
    0.72054E-01    0.11020E+05
    0.73510E-01    0.10786E+05
    0.74994E-01    0.10543E+05
    0.76509E-01    0.10283E+05
    0.78055E-01    0.10002E+05
    0.79632E-01    0.97071E+04
    0.81241E-01    0.94030E+04
    0.82882E-01    0.90936E+04
    0.84556E-01    0.87810E+04
    0.86264E-01    0.84673E+04
    0.88007E-01    0.81562E+04
    0.89785E-01    0.78514E+04
    0.91598E-01    0.75562E+04
    0.93449E-01    0.72733E+04
    0.95337E-01    0.70055E+04
    0.97263E-01    0.67546E+04
    0.99227E-01    0.65223E+04
    0.10123E+00    0.63094E+04
    0.10328E+00    0.61163E+04
    0.10536E+00    0.59426E+04
    0.10749E+00    0.57875E+04
    0.10966E+00    0.56495E+04
    0.11188E+00    0.55268E+04
    0.11414E+00    0.54168E+04
    0.11644E+00    0.53164E+04
    0.11880E+00    0.52221E+04
    0.12120E+00    0.51300E+04
    0.12365E+00    0.50362E+04
    0.12614E+00    0.49368E+04
    0.12869E+00    0.48286E+04
    0.13129E+00    0.47091E+04
    0.13394E+00    0.45772E+04
    0.13665E+00    0.44328E+04
    0.13941E+00    0.42770E+04
    0.14223E+00    0.41121E+04
    0.14510E+00    0.39413E+04
    0.14803E+00    0.37685E+04
    0.15102E+00    0.35984E+04
    0.15407E+00    0.34357E+04
    0.15718E+00    0.32846E+04
    0.16036E+00    0.31484E+04
    0.16360E+00    0.30284E+04
    0.16690E+00    0.29247E+04
    0.17028E+00    0.28359E+04
    0.17371E+00    0.27597E+04
    0.17722E+00    0.26933E+04
    0.18080E+00    0.26329E+04
    0.18446E+00    0.25746E+04
    0.18818E+00    0.25141E+04
    0.19198E+00    0.24478E+04
    0.19586E+00    0.23734E+04
    0.19982E+00    0.22906E+04
    0.20386E+00    0.22006E+04
    0.20797E+00    0.21059E+04
    0.21218E+00    0.20098E+04
    0.21646E+00    0.19167E+04
    0.22083E+00    0.18304E+04
    0.22530E+00    0.17531E+04
    0.22985E+00    0.16859E+04
    0.23449E+00    0.16287E+04
    0.23923E+00    0.15788E+04
    0.24406E+00    0.15337E+04
    0.24899E+00    0.14906E+04
    0.25402E+00    0.14465E+04
    0.25915E+00    0.13987E+04
    0.26439E+00    0.13464E+04
    0.26973E+00    0.12913E+04
    0.27518E+00    0.12351E+04
    0.28074E+00    0.11798E+04
    0.28641E+00    0.11280E+04
    0.29219E+00    0.10818E+04
    0.29810E+00    0.10413E+04
    0.30412E+00    0.10048E+04
    0.31026E+00    0.97096E+03
    0.31653E+00    0.93821E+03
    0.32292E+00    0.90494E+03
    0.32945E+00    0.86989E+03
    0.33610E+00    0.83362E+03
    0.34289E+00    0.79783E+03
    0.34982E+00    0.76390E+03
    0.35689E+00    0.73237E+03
    0.36409E+00    0.70330E+03
    0.37145E+00    0.67664E+03
    0.37895E+00    0.65155E+03
    0.38661E+00    0.62689E+03
    0.39442E+00    0.60183E+03
    0.40239E+00    0.57673E+03
    0.41052E+00    0.55238E+03
    0.41881E+00    0.52937E+03
